District,Block,State,ASSAM AND BENGAL PLAIN  HOT SUBHUMID  TO HUMID  (INCLUSION  OF PERHUMID) ECO-REGION,CENTRAL HIGHLANDS ( MALWA )  GUJARAT PLAIN AND KATHIAWAR PENINSULA  SEMI-ARID ECO-REGION,CENTRAL HIGHLANDS (MALWA AND BUNDELKHAND)  HOT SUBHUMID (DRY) ECO-REGION,DECCAN PLATEAU  (TELANGANA) AND EASTERN GHATS  HOT SEMI ARID ECO-REGION,DECCAN PLATU  HOT SEMI-ARID ECO-REGION,EASTERN COASTAL PLAIN  HOT SUBHUMID TO SEMI-ARID EGO-REGION,EASTERN GHATS AND TAMIL NADU UPLANDS AND DECCAN (K ARNATAKA) PLATEAU  HOT SEMI-ARID ECO-REGION,EASTERN HIMALAYAS  WARM PERHUMID ECO-REGION,EASTERN PLAIN  HOT SUBAUMID (MOIST) ECO-REGION,EASTERN PLATEAU (CHHATTISGARH REGION),EASTERN PLATEAU (CHHOTANAGPUR) AND EASTERN GHATS  HOT SUBHUMID ECO-REGION,KARNATAKA PLATEAU (RAYALSEEMA AS INCLUSION),WESTERN GHATS AND COASTAL PLAIN  HOT HUMID-PERHUMID ECO-REGION,zones_list,zone_count,is_shared,zone_label,display_color
Bastar,Bastar,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1155.7534244689152,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Bastar,Darbha,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.0497336501812,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Bastar,Jagdalpur,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907.2013924258404,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Bastar,Lohandiguda,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.0809554391678,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Bastar,Tokapal,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.7204134806624,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Bemetara,Bemetara,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854.6795164419302,0.0,0.0,0.0,Eastern Plateau (Chhattisgarh),1,False,Eastern Plateau (Chhattisgarh),#97d5a4
Bemetara,Berla,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,905.8633723052048,0.0,0.0,0.0,Eastern Plateau (Chhattisgarh),1,False,Eastern Plateau (Chhattisgarh),#97d5a4
Bemetara,Nawagarh_1,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.8004248517409,0.0,0.0,0.0,Eastern Plateau (Chhattisgarh),1,False,Eastern Plateau (Chhattisgarh),#97d5a4
Bemetara,Saja,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.8646304567152,0.0,0.0,0.0,Eastern Plateau (Chhattisgarh),1,False,Eastern Plateau (Chhattisgarh),#97d5a4
Bemetara,Thanakhamria,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.1167044530969,0.0,0.0,0.0,Eastern Plateau (Chhattisgarh),1,False,Eastern Plateau (Chhattisgarh),#97d5a4
Bijapur,Bhairamgarh,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2588.6828467710047,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Bijapur,Bhopalpattnam,CG,0.0,0.0,0.0,3.811524330419468,0.0,0.0,0.0,0.0,0.0,0.0,2395.0350830016964,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid); Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),2,True,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
Bijapur,Bijapur,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1694.8627672186085,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Bijapur,Usur,CG,0.0,0.0,0.0,30.54763534619496,0.0,0.0,0.0,0.0,0.0,0.0,2703.974331516514,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid); Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),2,True,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
Bilaspur,Bilaspur,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.0865521548841,0.0,0.0,0.0,Eastern Plateau (Chhattisgarh),1,False,Eastern Plateau (Chhattisgarh),#97d5a4
Bilaspur,Bilha,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.854997675333,0.0,0.0,0.0,Eastern Plateau (Chhattisgarh),1,False,Eastern Plateau (Chhattisgarh),#97d5a4
Bilaspur,Kota,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1388.8557249747114,0.0,0.0,0.0,Eastern Plateau (Chhattisgarh),1,False,Eastern Plateau (Chhattisgarh),#97d5a4
Bilaspur,Masturi,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1003.1593825726544,0.0,0.0,0.0,Eastern Plateau (Chhattisgarh),1,False,Eastern Plateau (Chhattisgarh),#97d5a4
Bilaspur,Takhatpur,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.9562231941253,0.0,0.0,0.0,Eastern Plateau (Chhattisgarh),1,False,Eastern Plateau (Chhattisgarh),#97d5a4
Dantewada,Bade Bacheli,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.3245316668625,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Dantewada,Dantewada,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571.4925832723885,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Dantewada,Gidam,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867.4780985609218,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Dantewada,Katekalyan,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.8959281370867,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Dantewada,Kuakonda,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.9298807245244,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Dhamtari,Dhamtari,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734.6120175836978,56.358649324189415,0.0,0.0,Eastern Plateau (Chhattisgarh); Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),2,True,Shared: Eastern Plateau (Chhattisgarh) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
Dhamtari,Kurud,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683.7699118241825,0.0,0.0,0.0,Eastern Plateau (Chhattisgarh),1,False,Eastern Plateau (Chhattisgarh),#97d5a4
Dhamtari,Magarlod,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.7722669025109,0.0,0.0,0.0,Eastern Plateau (Chhattisgarh),1,False,Eastern Plateau (Chhattisgarh),#97d5a4
Dhamtari,Nagri,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2169.21441415995,190.3493931746512,0.0,0.0,Eastern Plateau (Chhattisgarh); Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),2,True,Shared: Eastern Plateau (Chhattisgarh) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
Durg,Dhamdha,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.624739561318,0.0,0.0,0.0,Eastern Plateau (Chhattisgarh),1,False,Eastern Plateau (Chhattisgarh),#97d5a4
Durg,Durg,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.9913396409734,0.0,0.0,0.0,Eastern Plateau (Chhattisgarh),1,False,Eastern Plateau (Chhattisgarh),#97d5a4
Durg,Patan,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.5570284881559,0.0,0.0,0.0,Eastern Plateau (Chhattisgarh),1,False,Eastern Plateau (Chhattisgarh),#97d5a4
Gariyaband,Bindranavagarh(Gariyaband),CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1524.1830241448797,5.444722762905314,0.0,0.0,Eastern Plateau (Chhattisgarh); Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),2,True,Shared: Eastern Plateau (Chhattisgarh) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
Gariyaband,Chhura,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1147.39570887739,1.825678683143436,0.0,0.0,Eastern Plateau (Chhattisgarh); Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),2,True,Shared: Eastern Plateau (Chhattisgarh) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
Gariyaband,Deobhog,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.6227068951792,3.7316716703308894,0.0,0.0,Eastern Plateau (Chhattisgarh); Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),2,True,Shared: Eastern Plateau (Chhattisgarh) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
Gariyaband,Mainpur,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1845.459112965096,6.23516310992389,0.0,0.0,Eastern Plateau (Chhattisgarh); Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),2,True,Shared: Eastern Plateau (Chhattisgarh) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
Gariyaband,Rajim,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.6827890669376,0.0,0.0,0.0,Eastern Plateau (Chhattisgarh),1,False,Eastern Plateau (Chhattisgarh),#97d5a4
Gaurella Pendra Marwahi,Marwahi,CG,0.0,0.0,8.24167303419334,0.0,0.0,0.0,0.0,0.0,0.0,831.1757987042876,0.0,0.0,0.0,"Central Highlands (Malwa–Bundelkhand, Subhumid Dry); Eastern Plateau (Chhattisgarh)",2,True,"Shared: Central Highlands (Malwa–Bundelkhand, Subhumid Dry) + Eastern Plateau (Chhattisgarh)",#888888
Gaurella Pendra Marwahi,Pendra,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.12989650631295,0.0,0.0,0.0,Eastern Plateau (Chhattisgarh),1,False,Eastern Plateau (Chhattisgarh),#97d5a4
Gaurella Pendra Marwahi,Pendra Road Gorella,CG,0.0,0.0,6.6305269828255495,0.0,0.0,0.0,0.0,0.0,0.0,1037.420618610698,0.0,0.0,0.0,"Central Highlands (Malwa–Bundelkhand, Subhumid Dry); Eastern Plateau (Chhattisgarh)",2,True,"Shared: Central Highlands (Malwa–Bundelkhand, Subhumid Dry) + Eastern Plateau (Chhattisgarh)",#888888
Janjgir-Champa,Akaltara,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.99148624609137,0.0,0.0,0.0,Eastern Plateau (Chhattisgarh),1,False,Eastern Plateau (Chhattisgarh),#97d5a4
Janjgir-Champa,Baloda,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.3740063010465,0.0,0.0,0.0,Eastern Plateau (Chhattisgarh),1,False,Eastern Plateau (Chhattisgarh),#97d5a4
Janjgir-Champa,Champa,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.7478491751088,0.0,0.0,0.0,Eastern Plateau (Chhattisgarh),1,False,Eastern Plateau (Chhattisgarh),#97d5a4
Janjgir-Champa,Dabhra,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.3205982150596,0.0,0.0,0.0,Eastern Plateau (Chhattisgarh),1,False,Eastern Plateau (Chhattisgarh),#97d5a4
Janjgir-Champa,Jaijaipur,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.686262813417,0.0,0.0,0.0,Eastern Plateau (Chhattisgarh),1,False,Eastern Plateau (Chhattisgarh),#97d5a4
Janjgir-Champa,Janjgir,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.77135945938096,0.0,0.0,0.0,Eastern Plateau (Chhattisgarh),1,False,Eastern Plateau (Chhattisgarh),#97d5a4
Janjgir-Champa,Malkharoda,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.362762878016,0.0,0.0,0.0,Eastern Plateau (Chhattisgarh),1,False,Eastern Plateau (Chhattisgarh),#97d5a4
Janjgir-Champa,Nawagarh,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.15559238884646,0.0,0.0,0.0,Eastern Plateau (Chhattisgarh),1,False,Eastern Plateau (Chhattisgarh),#97d5a4
Janjgir-Champa,Pamgarh,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.1823641344984,0.0,0.0,0.0,Eastern Plateau (Chhattisgarh),1,False,Eastern Plateau (Chhattisgarh),#97d5a4
Janjgir-Champa,Sakti,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.7590679019338,0.0,0.0,0.0,Eastern Plateau (Chhattisgarh),1,False,Eastern Plateau (Chhattisgarh),#97d5a4
Jashpur,Bagicha,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1885.973170854892,0.0,0.0,0.0,Eastern Plateau (Chhattisgarh),1,False,Eastern Plateau (Chhattisgarh),#97d5a4
Jashpur,Duldula,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.3219886082952,0.0,0.0,0.0,Eastern Plateau (Chhattisgarh),1,False,Eastern Plateau (Chhattisgarh),#97d5a4
Jashpur,Farsabahar,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.7217905366113,6.684453720454608,0.0,0.0,Eastern Plateau (Chhattisgarh); Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),2,True,Shared: Eastern Plateau (Chhattisgarh) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
Jashpur,Jashpur,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.9926425412507,0.0,0.0,0.0,Eastern Plateau (Chhattisgarh),1,False,Eastern Plateau (Chhattisgarh),#97d5a4
Jashpur,Kansabel,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.3375061905552,0.0,0.0,0.0,Eastern Plateau (Chhattisgarh),1,False,Eastern Plateau (Chhattisgarh),#97d5a4
Jashpur,Kunkuri,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.1523992204231,0.0,0.0,0.0,Eastern Plateau (Chhattisgarh),1,False,Eastern Plateau (Chhattisgarh),#97d5a4
Jashpur,Manora,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.2997566442084,0.0,0.0,0.0,Eastern Plateau (Chhattisgarh),1,False,Eastern Plateau (Chhattisgarh),#97d5a4
Jashpur,Pathalgaon,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952.2570951531588,0.0,0.0,0.0,Eastern Plateau (Chhattisgarh),1,False,Eastern Plateau (Chhattisgarh),#97d5a4
Kabirdham,Bodla,CG,0.0,0.0,16.9782841025217,0.0,0.0,0.0,0.0,0.0,0.0,2203.3315813871613,0.0,0.0,0.0,"Central Highlands (Malwa–Bundelkhand, Subhumid Dry); Eastern Plateau (Chhattisgarh)",2,True,"Shared: Central Highlands (Malwa–Bundelkhand, Subhumid Dry) + Eastern Plateau (Chhattisgarh)",#888888
Kabirdham,Kawardha,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.1910006038379,0.0,0.0,0.0,Eastern Plateau (Chhattisgarh),1,False,Eastern Plateau (Chhattisgarh),#97d5a4
Kabirdham,Pandariya,CG,0.0,0.0,6.163322509375292,0.0,0.0,0.0,0.0,0.0,0.0,1326.1464796221462,0.0,0.0,0.0,"Central Highlands (Malwa–Bundelkhand, Subhumid Dry); Eastern Plateau (Chhattisgarh)",2,True,"Shared: Central Highlands (Malwa–Bundelkhand, Subhumid Dry) + Eastern Plateau (Chhattisgarh)",#888888
Kabirdham,Sahaspur Lohara,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.2085137220716,0.0,0.0,0.0,Eastern Plateau (Chhattisgarh),1,False,Eastern Plateau (Chhattisgarh),#97d5a4
Kanker,Antagarh,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1825.061017305307,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Kanker,Bhanupratappur,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940.5728455687567,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Kanker,Charama,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.77684657407745,545.9857439230522,0.0,0.0,Eastern Plateau (Chhattisgarh); Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),2,True,Shared: Eastern Plateau (Chhattisgarh) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
Kanker,Durgkondal,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.27238968011531,872.8122087834853,0.0,0.0,Eastern Plateau (Chhattisgarh); Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),2,True,Shared: Eastern Plateau (Chhattisgarh) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
Kanker,Kanker,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.5133350316164,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Kanker,Narharpur,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.596328484570075,1031.8262276699147,0.0,0.0,Eastern Plateau (Chhattisgarh); Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),2,True,Shared: Eastern Plateau (Chhattisgarh) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
Kanker,Pakhanjur,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2185.72452760344,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Kondagaon,Bade Rajpur,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746.2297403518243,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Kondagaon,Farasgaon,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1003.0973796454122,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Kondagaon,Keskal,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898.89288523757,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Kondagaon,Kondagaon,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965.348222967992,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Kondagaon,Makdi,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1148.6195543469787,0.0,0.0,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),1,False,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Korba,Kartala,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783.2398739313884,0.0,0.0,0.0,Eastern Plateau (Chhattisgarh),1,False,Eastern Plateau (Chhattisgarh),#97d5a4
Korba,Katghora,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.9685531059972,0.0,0.0,0.0,Eastern Plateau (Chhattisgarh),1,False,Eastern Plateau (Chhattisgarh),#97d5a4
Korba,Korba,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2340.994049583063,0.0,0.0,0.0,Eastern Plateau (Chhattisgarh),1,False,Eastern Plateau (Chhattisgarh),#97d5a4
Korba,Pali,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1347.243427846668,0.0,0.0,0.0,Eastern Plateau (Chhattisgarh),1,False,Eastern Plateau (Chhattisgarh),#97d5a4
Korba,Poundi-Uproda,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2734.183545500375,0.0,0.0,0.0,Eastern Plateau (Chhattisgarh),1,False,Eastern Plateau (Chhattisgarh),#97d5a4
Korea,Baikunthpur,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863.3172455462797,0.0,0.0,0.0,Eastern Plateau (Chhattisgarh),1,False,Eastern Plateau (Chhattisgarh),#97d5a4
Korea,Bharatpur,CG,0.0,0.0,2814.692910538757,0.0,0.0,0.0,0.0,0.0,0.0,0.3183116817828187,0.0,0.0,0.0,"Central Highlands (Malwa–Bundelkhand, Subhumid Dry); Eastern Plateau (Chhattisgarh)",2,True,"Shared: Central Highlands (Malwa–Bundelkhand, Subhumid Dry) + Eastern Plateau (Chhattisgarh)",#888888
Korea,Khadganva,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1136.5614781842992,0.0,0.0,0.0,Eastern Plateau (Chhattisgarh),1,False,Eastern Plateau (Chhattisgarh),#97d5a4
Korea,Manendragarh,CG,0.0,0.0,638.7814341602559,0.0,0.0,0.0,0.0,0.0,0.0,811.3543966157869,0.0,0.0,0.0,"Central Highlands (Malwa–Bundelkhand, Subhumid Dry); Eastern Plateau (Chhattisgarh)",2,True,"Shared: Central Highlands (Malwa–Bundelkhand, Subhumid Dry) + Eastern Plateau (Chhattisgarh)",#888888
Korea,Sonhat,CG,0.0,0.0,299.5651554693619,0.0,0.0,0.0,0.0,0.0,0.0,1328.0709681377896,0.0,0.0,0.0,"Central Highlands (Malwa–Bundelkhand, Subhumid Dry); Eastern Plateau (Chhattisgarh)",2,True,"Shared: Central Highlands (Malwa–Bundelkhand, Subhumid Dry) + Eastern Plateau (Chhattisgarh)",#888888
Mahasamund,Bagbahra,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1178.760184241546,1.4478676369329924,0.0,0.0,Eastern Plateau (Chhattisgarh); Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),2,True,Shared: Eastern Plateau (Chhattisgarh) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
Mahasamund,Basna,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.352780508741,1.106840196942249,0.0,0.0,Eastern Plateau (Chhattisgarh); Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),2,True,Shared: Eastern Plateau (Chhattisgarh) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
Mahasamund,Mahasamund,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1210.884878089682,0.0,0.0,0.0,Eastern Plateau (Chhattisgarh),1,False,Eastern Plateau (Chhattisgarh),#97d5a4
Mahasamund,Pithora,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1226.4800324051134,0.3656498752399457,0.0,0.0,Eastern Plateau (Chhattisgarh); Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),2,True,Shared: Eastern Plateau (Chhattisgarh) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
Mahasamund,Saraipali,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1110.665602916224,6.6231670218010485,0.0,0.0,Eastern Plateau (Chhattisgarh); Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),2,True,Shared: Eastern Plateau (Chhattisgarh) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
Mungeli,Lormi,CG,0.0,0.0,4.2015469991148375,0.0,0.0,0.0,0.0,0.0,0.0,1939.2973539097104,0.0,0.0,0.0,"Central Highlands (Malwa–Bundelkhand, Subhumid Dry); Eastern Plateau (Chhattisgarh)",2,True,"Shared: Central Highlands (Malwa–Bundelkhand, Subhumid Dry) + Eastern Plateau (Chhattisgarh)",#888888
Mungeli,Mungeli,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.3129176237293,0.0,0.0,0.0,Eastern Plateau (Chhattisgarh),1,False,Eastern Plateau (Chhattisgarh),#97d5a4
Mungeli,Pathariya,CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.2188671582693,0.0,0.0,0.0,Eastern Plateau (Chhattisgarh),1,False,Eastern Plateau (Chhattisgarh),#97d5a4
