State,District,Block,zone_count,zone_label,display_color
OD,Gajapati,Garabandha,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
OD,Gajapati,Gurandi,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
OD,Gajapati,Kasinagar,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Gajapati,Mohana,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Gajapati,Paralakhemundi,2,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
OD,Gajapati,R.Udayagiri,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Gajapati,Ramagiri,2,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
OD,Gajapati,Rayagada,2,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
OD,Gajapati,Serango,2,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
OD,Ganjam,Arjyapalli Marine,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
OD,Ganjam,Asika,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Ganjam,Badagada,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Ganjam,Bhanjanagar,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Ganjam,Brahmapur (M.Corp.),1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
OD,Ganjam,Brahmapur Sadar,2,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
OD,Ganjam,Buguda,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Ganjam,Chamakhandi,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
OD,Ganjam,Chhatrapur,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
OD,Ganjam,Dharakote,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Ganjam,Digapahandi,2,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
OD,Ganjam,Gangapur,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Ganjam,Ganjam,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
OD,Ganjam,Golanthara,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
OD,Ganjam,Gopalpur,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
OD,Ganjam,Hinjili,2,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
OD,Ganjam,Jagannath Prasad,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Ganjam,Jarada,2,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
OD,Ganjam,Kabisuryanagar,2,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
OD,Ganjam,Khalikote,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
OD,Ganjam,Kodala,2,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
OD,Ganjam,Nuagaon,2,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
OD,Ganjam,Patapur,2,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
OD,Ganjam,Polasara,2,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
OD,Ganjam,Purusottampur,2,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
OD,Ganjam,Rambha,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
OD,Ganjam,Seragad,2,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
OD,Ganjam,Surada,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Ganjam,Tarasingi,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Jagatsinghapur,Abhyachandpur,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
OD,Jagatsinghapur,Balikuda,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
OD,Jagatsinghapur,Biridi,2,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
OD,Jagatsinghapur,Ersama,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
OD,Jagatsinghapur,Jagatsinghapur,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
OD,Jagatsinghapur,Kujang,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
OD,Jagatsinghapur,Naugaon,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
OD,Jagatsinghapur,Paradeep Lock,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
OD,Jagatsinghapur,Paradip,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
OD,Jagatsinghapur,Tirtol,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
OD,Jajapur,Badachana,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Jajapur,Balichandrapur,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Jajapur,Bari - Ramachandrapur,2,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
OD,Jajapur,Binjharpur,2,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
OD,Jajapur,Dharmasala,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Jajapur,Jajapur,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Jajapur,Jajapur Road,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Jajapur,Jajpur Sadar,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Jajapur,Jakhapura,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Jajapur,Jenapur,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Jajapur,Kaliapani,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Jajapur,Kalinganagar,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Jajapur,Korai,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Jajapur,Kuakhia,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Jajapur,Mangalpur,2,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
OD,Jajapur,Panikoili,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Jajapur,Sukinda,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Jajapur,Tomka,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Jharsuguda,Badmal,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Jharsuguda,Banaharapali,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Jharsuguda,Belpahar,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Jharsuguda,Brajarajnagar,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Jharsuguda,Jharsuguda,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Jharsuguda,Kolabira,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Jharsuguda,Laikera,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Jharsuguda,Lakhanpur,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Jharsuguda,Orient,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Jharsuguda,Rengali,2,Shared: Eastern Plateau (Chhattisgarh) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
OD,Kalahandi,Biswanathpur,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kalahandi,Dharamgarh,2,Shared: Eastern Plateau (Chhattisgarh) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
OD,Kalahandi,Golamunda,2,Shared: Eastern Plateau (Chhattisgarh) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
OD,Kalahandi,Jayapatna,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kalahandi,Junagarh,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kalahandi,Kegaon,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kalahandi,Kesinga,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kalahandi,Kokasara,2,Shared: Eastern Plateau (Chhattisgarh) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
OD,Kalahandi,Lanjigarh,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kalahandi,Madanpur Rampur,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kalahandi,Narala,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kalahandi,Sadar,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kalahandi,Thuamul Rampur,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kandhamal,Baliguda,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kandhamal,Belaghar,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kandhamal,Brahmanigaon,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kandhamal,Chakapada,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kandhamal,Daringbadi,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kandhamal,G.Udayagiri,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kandhamal,Gochhapada,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kandhamal,Khajuripada,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kandhamal,Kotagarh,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kandhamal,Nuagaon,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kandhamal,Phiringia,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kandhamal,Phulabani,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kandhamal,Phulabani Town,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kandhamal,Raikia,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kandhamal,Sarangagarh,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kandhamal,Tikabali,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kandhamal,Tumudibandha,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kendrapara,Aali,2,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
OD,Kendrapara,Derabish,2,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
OD,Kendrapara,Jamboo Marine,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
OD,Kendrapara,Kendrapara,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
OD,Kendrapara,Kendrapara Sadar,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
OD,Kendrapara,Mahakalapada,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
OD,Kendrapara,Marsaghai,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
OD,Kendrapara,Nikirai,2,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
OD,Kendrapara,Patkura,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
OD,Kendrapara,Pattamundai,2,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
OD,Kendrapara,Rajkanika,2,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
OD,Kendrapara,Rajnagar,2,Shared: Assam & Bengal Plain (Subhumid–Humid) + Eastern Coastal Plain (Subhumid–Semi-Arid),#888888
OD,Kendujhar,Anandapur,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kendujhar,Bamebari,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kendujhar,Barbil,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kendujhar,Baria,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kendujhar,Bolani,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kendujhar,Champua,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kendujhar,Daitari,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kendujhar,Ghasipura,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kendujhar,Ghatgaon,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kendujhar,Harichandanpur,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kendujhar,Jhumpura,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kendujhar,Joda,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kendujhar,Kanjipani,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kendujhar,Kendujhar Sadar,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kendujhar,Kendujhar Town,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kendujhar,Nandipada,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kendujhar,Nayakote,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kendujhar,Pandapara,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kendujhar,Patana,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kendujhar,Rugudi,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kendujhar,Sainkul,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kendujhar,Soso,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kendujhar,Telkoi,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Kendujhar,Turumunga,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Khordha,Airfield (Kapila Prasad),2,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
OD,Khordha,Balianta,2,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
OD,Khordha,Balipatna,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
OD,Khordha,Balugaon,2,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
OD,Khordha,Banapur,2,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
OD,Khordha,Begunia,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Khordha,Bhubaneswar (M.Corp.),2,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
OD,Khordha,Bolagad,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Khordha,Chandaka,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Khordha,Jankia,2,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
OD,Khordha,Jatani,2,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
OD,Khordha,Khandagiri,2,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
OD,Khordha,Khordha,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Khordha,Khordha Sadar,2,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
OD,Khordha,Lingaraj,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Khordha,Mancheswar,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Khordha,Nandankanan,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Khordha,Nirakarpur,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
OD,Khordha,Saheednagar,2,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
OD,Khordha,Tamando,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Khordha,Tangi,2,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
OD,Khordha,Uttara P.S,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
OD,Koraput,Bandhugaon,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Koraput,Bhairabsingipur,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Koraput,Boipariguda,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Koraput,Boriguma,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Koraput,Damonjodi,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Koraput,Dasamantapur,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Koraput,Jeypore,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Koraput,Kakiriguma,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Koraput,Koraput,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Koraput,Koraput Town,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Koraput,Kotiya,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Koraput,Kotpad,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Koraput,Kundura,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Koraput,Lakshmipur,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Koraput,Machh Kund,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Koraput,Nandapur,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Koraput,Narayanpatana,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Koraput,Padua,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Koraput,Pottangi,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Koraput,Similiguda,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Koraput,Sunabeda,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Malkangiri,Chitrakonda,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Malkangiri,Jodamba,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Malkangiri,Kalimela,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Malkangiri,M.V. 79,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Malkangiri,Malkangiri,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Malkangiri,Mathili,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Malkangiri,Motu,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Malkangiri,Mudulipada,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Malkangiri,Orkel,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Malkangiri,Paparmetla,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Malkangiri,Podia,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Mayurbhanj,Badampahar,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Mayurbhanj,Bahalda,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Mayurbhanj,Baisinga,2,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
OD,Mayurbhanj,Bangiriposi,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Mayurbhanj,Baripada (M),1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Mayurbhanj,Baripada Sadar,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Mayurbhanj,Baripada Town,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Mayurbhanj,Barsahi,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Mayurbhanj,Betanati,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Mayurbhanj,Bisoi,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Mayurbhanj,Chandua,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Mayurbhanj,Ghagarbeda,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Mayurbhanj,Gorumahisani,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Mayurbhanj,Jamda,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Mayurbhanj,Jashipur,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Mayurbhanj,Jharpokharia,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Mayurbhanj,Kaptipada,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Mayurbhanj,Karanjia,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Mayurbhanj,Khunta,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Mayurbhanj,Koliana,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Mayurbhanj,Mahuldiha,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
OD,Mayurbhanj,Muruda,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
